coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,2,4,0,5,59,0,0,0,0,14,1,62,15,0,3,0,19,0,19,0,0,0,0,0,
0,1,3,0,1,16,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,
2,2,10,0,3,69,0,0,0,0,15,2,62,5,0,0,0,0,0,0,0,0,0,0,0,
5,5,50,0,7,169,0,0,0,0,36,7,0,4,0,0,0,0,0,0,0,0,0,0,0,
10,10,84,5,12,388,0,0,0,0,67,15,46,19,0,4,13,101,0,101,0,0,0,0,0.257,
4,5,27,2,7,610,0,0,1,0,47,4,95,121,5,6,3,109,25,84,0,0,1,0,0.051,
14,5,89,1,15,465,0,0,0,0,103,14,0,4,0,0,0,0,0,0,0,0,0,0,0,
10,0,48,5,10,660,0,0,0,0,64,16,66,15,0,3,15,116,2,114,0,0,0,0,0.173,
0,1,2,0,1,195,0,0,0,0,21,2,89,44,1,4,15,128,17,111,0,0,0,0,0.191,
4,3,19,1,5,140,0,0,0,0,25,6,88,16,0,3,5,43,0,43,0,0,0,0,0.185,
36,9,565,2,46,1178,0,0,0,0,252,27,0,6,0,0,0,0,0,0,0,0,0,0,0,
2,2,18,0,2,47,0,0,0,0,7,2,57,7,2,0,1,14,4,10,0,0,0,0,0.125,
27,38,241,44,54,2258,0,0,1,1,322,52,80,9,14,11,63,905,143,762,0,0,1,1,0.104,
0,2,25,0,2,78,0,0,0,0,21,1,70,16,0,5,0,27,0,27,0,0,0,0,0,
2,1,9,3,5,880,0,0,0,0,59,6,94,82,0,5,22,188,5,183,0,0,0,0,0.189,
2,2,4,2,2,277,0,0,0,0,35,4,64,31,0,6,16,150,2,148,0,0,0,0,0.177,
7,7,58,4,7,210,0,0,0,0,39,7,70,9,0,5,3,85,0,85,0,0,0,0,0.066,
0,2,11,1,2,68,0,0,0,0,12,3,53,13,0,3,4,51,1,50,0,0,0,0,0.133,
12,11,83,10,15,893,0,0,1,1,162,14,89,71,3,11,15,281,14,267,0,0,1,1,0.101,
0,1,9,1,1,56,0,0,0,0,9,1,80,13,0,3,0,13,0,13,0,0,0,0,0,
5,0,20,0,8,122,0,0,0,0,37,7,0,2,0,0,0,0,0,0,0,0,0,0,0,
13,22,95,12,30,2750,0,0,1,1,163,16,67,37,27,12,29,603,249,354,0,0,1,1,0.086,
1,6,44,1,6,467,0,0,1,0,63,4,83,57,7,6,15,183,22,161,0,0,1,0,0.189,
